step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
79,CASH_OUT,7557.39,C3898,11997.36,15027.49,M3898,15132.6,16147.99,0
124,CASH_IN,6054.66,C3899,10529.97,1672.86,M3899,10811.97,15701.36,0
471,PAYMENT,6889.41,C3900,10324.66,11305.85,M3900,6553.6,2596.0,0
218,PAYMENT,2830.44,C3901,17463.19,11037.9,M3901,4111.79,7944.75,0
516,CASH_OUT,4819.54,C3902,4110.77,7767.7,M3902,5609.55,19694.89,0
602,PAYMENT,453.51,C3903,815.47,16891.42,M3903,8585.78,19777.75,0
104,DEBIT,8177.15,C3904,13445.43,87.41,M3904,3543.02,12048.55,0
393,PAYMENT,9899.02,C3905,6903.15,10403.59,M3905,19284.52,14185.34,0
631,CASH_OUT,4074.72,C3906,351.8,4343.07,M3906,2151.77,19025.68,0
645,CASH_OUT,119.53,C3907,5027.48,14869.97,M3907,19711.55,8998.56,0
608,DEBIT,1706.23,C3908,6186.54,861.35,M3908,16837.87,2737.34,0
434,PAYMENT,6528.74,C3909,12336.77,16631.09,M3909,8463.03,13378.98,1
331,PAYMENT,6124.67,C3910,3451.72,16761.84,M3910,14796.33,19202.05,0
143,CASH_IN,7880.77,C3911,8261.09,16657.32,M3911,13430.3,13944.12,0
540,TRANSFER,2546.3,C3912,9649.51,3051.37,M3912,4265.74,16066.42,0
278,CASH_OUT,7638.68,C3913,9184.75,12608.13,M3913,6781.4,8454.98,0
233,CASH_IN,6882.96,C3914,19478.82,287.35,M3914,10262.45,1929.26,0
529,CASH_OUT,3234.92,C3915,910.08,16959.25,M3915,12756.88,3377.64,0
571,CASH_IN,5459.43,C3916,19019.36,14459.5,M3916,10857.9,19653.1,0
90,TRANSFER,1481.27,C3917,11638.74,10623.07,M3917,9459.75,9863.69,0
492,CASH_IN,4531.12,C3918,15914.55,14611.83,M3918,8863.05,240.41,0
199,CASH_OUT,8813.16,C3919,8607.85,1886.48,M3919,9965.29,19107.35,0
362,PAYMENT,4217.7,C3920,9076.76,10573.12,M3920,8687.03,9955.6,0
441,CASH_OUT,8397.27,C3921,17586.53,5825.53,M3921,10826.6,16725.37,0
26,DEBIT,5906.63,C3922,17918.69,19452.39,M3922,17759.71,10969.16,0
25,DEBIT,1926.85,C3923,4773.78,17142.36,M3923,12656.59,2034.05,0
394,DEBIT,5815.25,C3924,3984.84,14665.51,M3924,14452.42,12311.39,0
507,DEBIT,5064.77,C3925,9924.7,18674.95,M3925,11949.66,19948.01,0
301,TRANSFER,3992.43,C3926,18005.54,6936.87,M3926,12860.35,694.76,0
339,PAYMENT,1205.11,C3927,6447.1,18017.6,M3927,11567.0,16835.88,0
267,PAYMENT,4172.92,C3928,13040.29,6504.76,M3928,537.33,4709.62,0
461,CASH_OUT,736.9,C3929,14163.03,14655.93,M3929,19991.97,7877.32,0
693,CASH_IN,996.7,C3930,15573.49,14728.34,M3930,672.18,7454.19,0
456,CASH_OUT,4165.01,C3931,11278.49,367.0,M3931,7902.96,17975.94,0
360,CASH_OUT,3060.76,C3932,8049.1,7221.19,M3932,2102.31,10089.72,0
68,CASH_OUT,9256.19,C3933,19340.32,388.65,M3933,1938.57,8943.49,0
412,CASH_OUT,3763.3,C3934,12226.62,19941.84,M3934,15870.54,16360.5,0
491,PAYMENT,7581.0,C3935,14571.3,2443.94,M3935,8518.52,978.14,0
49,CASH_IN,5307.17,C3936,6899.66,10856.22,M3936,16022.77,1729.13,0
687,CASH_OUT,7043.82,C3937,13398.98,15811.12,M3937,5455.73,433.78,1
564,PAYMENT,2608.56,C3938,5155.95,4025.27,M3938,5129.26,13759.66,0
102,CASH_OUT,9419.63,C3939,4901.94,9701.05,M3939,5024.63,10512.32,0
216,DEBIT,5305.58,C3940,14294.44,12148.58,M3940,12322.91,17520.44,0
438,CASH_OUT,8314.93,C3941,10427.89,3204.1,M3941,16299.99,9970.66,0
700,CASH_OUT,3656.81,C3942,13665.53,15571.11,M3942,9045.22,4436.39,0
569,TRANSFER,1011.11,C3943,5388.77,5986.73,M3943,7584.98,16102.95,0
559,DEBIT,6740.38,C3944,11974.47,4220.46,M3944,19471.59,5886.48,0
159,CASH_IN,87.52,C3945,8878.67,11165.77,M3945,2335.08,18713.8,0
489,CASH_OUT,4758.18,C3946,11939.21,8206.27,M3946,9732.65,5008.48,0
686,CASH_IN,1936.09,C3947,5817.59,18405.72,M3947,8169.76,3354.41,1
242,DEBIT,6277.48,C3948,14309.02,17601.25,M3948,1962.53,9866.48,0
5,CASH_OUT,9794.4,C3949,16118.59,9667.01,M3949,5364.01,1010.3,0
596,TRANSFER,4649.39,C3950,5198.33,7185.28,M3950,568.82,728.23,0
361,PAYMENT,8176.81,C3951,6012.41,6510.36,M3951,17539.09,9920.29,0
459,TRANSFER,5082.76,C3952,13223.09,5351.27,M3952,12156.99,4302.14,0
248,TRANSFER,4963.44,C3953,13911.7,10890.96,M3953,16300.37,187.05,0
566,PAYMENT,9304.93,C3954,14081.99,16099.57,M3954,10431.09,5921.14,0
673,PAYMENT,8900.76,C3955,13653.97,6215.13,M3955,11990.2,9547.35,0
422,PAYMENT,7860.15,C3956,7856.15,3801.88,M3956,14017.09,7885.77,0
738,CASH_OUT,2969.59,C3957,7897.07,9509.68,M3957,18160.23,2709.39,0
15,CASH_IN,5454.63,C3958,5096.35,1380.69,M3958,1835.04,11593.5,0
736,CASH_IN,2246.73,C3959,3136.67,14025.58,M3959,6618.97,14206.66,0
573,PAYMENT,4444.73,C3960,13851.55,10367.17,M3960,14180.52,13510.78,0
122,TRANSFER,4847.29,C3961,1863.78,9927.5,M3961,19167.01,7875.24,0
277,DEBIT,8318.08,C3962,18755.85,6008.91,M3962,19616.15,2751.92,0
558,PAYMENT,8961.32,C3963,16533.73,18093.47,M3963,12762.06,9989.74,0
453,TRANSFER,4152.05,C3964,17150.11,1809.73,M3964,3871.97,17808.64,0
390,TRANSFER,186.87,C3965,18133.38,17396.48,M3965,2384.18,9374.46,0
294,CASH_OUT,8619.12,C3966,8172.1,7534.1,M3966,18920.87,3913.62,0
574,CASH_OUT,1751.04,C3967,16934.01,17612.47,M3967,8678.55,1861.07,0
598,CASH_IN,6222.6,C3968,3161.23,14575.23,M3968,3896.32,18878.53,0
446,CASH_IN,259.46,C3969,432.84,2083.41,M3969,18677.85,14860.19,0
210,DEBIT,4001.07,C3970,15697.83,16630.73,M3970,2090.49,6259.34,0
590,DEBIT,9859.74,C3971,1495.93,13643.54,M3971,14591.42,5907.05,0
714,DEBIT,1015.93,C3972,19770.49,646.04,M3972,12505.26,17904.37,0
302,DEBIT,4242.69,C3973,13495.93,2674.05,M3973,1754.69,3551.36,0
223,TRANSFER,3078.43,C3974,15068.99,12712.56,M3974,6774.98,10700.75,0
734,TRANSFER,9051.83,C3975,4916.08,13252.01,M3975,2998.61,14270.09,0
3,CASH_IN,8694.71,C3976,13477.31,14933.03,M3976,12089.97,7927.81,0
518,CASH_OUT,2384.61,C3977,864.4,14404.91,M3977,9542.26,798.05,0
93,CASH_OUT,821.07,C3978,16756.51,13190.4,M3978,85.5,4555.18,0
520,PAYMENT,6275.11,C3979,3392.48,15324.78,M3979,19514.21,18036.16,0
428,TRANSFER,3370.32,C3980,13947.16,11501.71,M3980,6991.69,10462.38,0
493,DEBIT,6724.12,C3981,4489.61,5215.83,M3981,5164.09,16308.82,0
235,DEBIT,330.88,C3982,1369.06,18247.53,M3982,4448.86,11113.71,0
620,PAYMENT,1342.66,C3983,9629.87,364.28,M3983,3176.32,18872.04,0
161,CASH_OUT,6866.86,C3984,3385.72,7331.23,M3984,19982.74,18182.68,0
721,DEBIT,2131.58,C3985,14588.88,14577.41,M3985,5902.19,9657.76,0
331,CASH_OUT,8577.3,C3986,4751.32,8543.12,M3986,8110.27,6365.48,0
333,PAYMENT,595.32,C3987,6849.45,496.69,M3987,17427.12,12033.38,0
50,CASH_OUT,2162.67,C3988,11348.79,1319.62,M3988,12837.75,13497.75,0
523,CASH_OUT,9985.62,C3989,5699.37,12972.75,M3989,7373.89,9967.1,0
668,CASH_OUT,4336.43,C3990,7559.76,19297.29,M3990,17966.57,16445.66,0
492,DEBIT,7032.63,C3991,16312.44,11037.27,M3991,14994.48,3666.57,0
582,CASH_IN,1834.8,C3992,3584.2,10135.16,M3992,4558.01,6688.24,0
681,TRANSFER,6102.59,C3993,1644.03,6366.5,M3993,12874.78,13727.53,0
272,CASH_OUT,7263.8,C3994,6567.16,5133.81,M3994,18447.97,4933.68,0
580,CASH_OUT,3151.62,C3995,8487.54,419.7,M3995,9929.22,8796.89,1
252,CASH_OUT,8290.68,C3996,10853.19,5459.1,M3996,14672.25,19274.67,0
560,CASH_IN,6038.14,C3997,7448.47,8982.21,M3997,19422.07,12517.52,0
696,PAYMENT,3897.34,C3998,15798.23,3959.0,M3998,13808.28,18981.14,0
699,DEBIT,5580.85,C3999,786.39,1746.96,M3999,2048.77,14448.83,0
90,CASH_IN,5771.84,C4000,8635.35,14354.56,M4000,4891.19,14493.34,0
446,CASH_OUT,1663.7,C4001,7645.12,17892.41,M4001,11901.93,11837.14,0
332,CASH_IN,4033.3,C4002,12951.57,18735.44,M4002,5511.12,2844.17,0
139,CASH_IN,3440.87,C4003,19325.53,12359.97,M4003,19150.83,10394.29,0
357,CASH_IN,4015.02,C4004,10207.51,1055.49,M4004,8107.04,5053.32,0
601,PAYMENT,7613.49,C4005,19737.54,14817.25,M4005,9144.61,19973.45,0
274,TRANSFER,4830.56,C4006,6044.99,2201.91,M4006,14032.04,5339.24,0
19,DEBIT,9403.76,C4007,617.36,13394.96,M4007,10484.99,4613.72,0
311,PAYMENT,2943.83,C4008,3313.26,15587.32,M4008,7642.92,12477.66,0
154,PAYMENT,4162.88,C4009,7902.5,14517.29,M4009,1532.76,10218.98,0
390,TRANSFER,7871.7,C4010,6326.68,19037.68,M4010,11928.91,427.06,0
260,PAYMENT,5464.79,C4011,1941.08,14762.93,M4011,17351.6,2590.66,0
620,CASH_IN,5474.81,C4012,8653.2,13864.2,M4012,13715.25,16220.86,0
571,CASH_IN,542.87,C4013,6762.32,5234.86,M4013,7629.9,9673.84,0
125,CASH_OUT,3992.01,C4014,2452.38,18495.37,M4014,2554.52,2920.3,0
354,PAYMENT,2714.63,C4015,5922.34,3590.88,M4015,16326.76,9304.85,0
273,CASH_OUT,9993.36,C4016,17728.72,18097.93,M4016,18834.97,5062.98,1
619,DEBIT,3090.47,C4017,6040.98,6253.25,M4017,7765.46,4471.83,0
245,CASH_IN,8846.12,C4018,14279.11,2603.27,M4018,14572.84,19154.51,0
450,DEBIT,6765.58,C4019,12240.94,16533.66,M4019,8215.27,7240.49,0
247,TRANSFER,3415.75,C4020,8543.62,49.91,M4020,10045.34,928.62,0
520,CASH_IN,5439.91,C4021,4780.51,16641.77,M4021,16729.53,19406.53,0
141,DEBIT,8406.95,C4022,7380.29,5246.24,M4022,1668.49,15896.79,0
362,TRANSFER,8834.85,C4023,11842.14,17694.43,M4023,10606.71,5088.27,0
8,DEBIT,1612.33,C4024,7015.06,13829.58,M4024,4292.41,8177.84,0
478,TRANSFER,3402.34,C4025,4297.93,13323.67,M4025,6796.12,17245.79,0
352,TRANSFER,3358.88,C4026,2329.25,7306.39,M4026,12888.58,7148.27,0
495,CASH_IN,430.03,C4027,17595.34,1188.06,M4027,544.57,11348.08,0
606,CASH_OUT,5986.4,C4028,8806.26,16601.46,M4028,11876.5,10697.14,0
427,TRANSFER,8549.65,C4029,12504.17,3418.08,M4029,5668.84,8025.89,0
39,TRANSFER,3821.93,C4030,9808.21,7445.17,M4030,13389.69,12790.04,0
593,CASH_IN,7402.96,C4031,17451.33,12007.09,M4031,2831.63,9465.81,1
187,CASH_OUT,6280.73,C4032,10938.7,9645.07,M4032,14716.23,424.61,0
596,PAYMENT,3762.73,C4033,9615.63,3973.21,M4033,12912.79,16287.66,0
600,PAYMENT,1419.19,C4034,18492.02,2812.33,M4034,19424.84,2263.12,0
93,CASH_OUT,7096.15,C4035,14393.79,2464.93,M4035,18224.71,9281.8,0
86,DEBIT,8547.11,C4036,2231.0,17260.16,M4036,5666.06,11598.02,0
44,CASH_IN,6861.69,C4037,3554.09,631.19,M4037,546.33,14110.12,0
137,CASH_OUT,188.61,C4038,15742.46,19540.29,M4038,13107.37,8215.93,0
421,PAYMENT,2170.17,C4039,16717.03,3970.57,M4039,12057.75,14710.97,0
74,TRANSFER,704.11,C4040,10903.82,2206.45,M4040,548.58,2627.0,0
548,PAYMENT,5708.16,C4041,11089.1,11539.43,M4041,2453.55,13068.91,0
613,TRANSFER,7567.21,C4042,12638.66,1599.72,M4042,11694.03,16526.78,0
512,CASH_IN,1114.69,C4043,8782.32,12049.07,M4043,18236.55,17788.88,0
156,TRANSFER,8384.99,C4044,13603.98,17012.53,M4044,18130.01,11591.33,0
255,CASH_OUT,5559.53,C4045,2169.63,957.96,M4045,3029.7,6257.9,0
171,TRANSFER,6902.79,C4046,19225.58,15997.37,M4046,7691.48,3267.13,0
728,DEBIT,9714.3,C4047,15003.1,7889.55,M4047,864.06,6911.18,0
170,CASH_OUT,845.97,C4048,12623.48,3189.81,M4048,9385.44,10799.49,0
322,CASH_IN,9013.23,C4049,6326.44,3521.93,M4049,15061.67,3926.6,0
567,CASH_OUT,1269.77,C4050,3219.11,18375.29,M4050,15799.45,19050.3,0
456,DEBIT,3935.66,C4051,8186.86,2212.12,M4051,9979.79,17942.71,0
603,CASH_IN,8515.87,C4052,13231.53,17335.66,M4052,1917.39,659.14,0
613,PAYMENT,9063.48,C4053,12674.19,10884.89,M4053,7627.28,11239.24,0
155,DEBIT,5068.65,C4054,7652.82,781.12,M4054,18642.04,15786.18,0
349,CASH_IN,5945.11,C4055,12265.73,9289.52,M4055,4592.25,4907.84,0
451,TRANSFER,7084.39,C4056,16274.97,16348.99,M4056,6395.09,10477.92,0
653,CASH_OUT,8329.26,C4057,525.7,14524.06,M4057,14936.54,8119.84,0
173,CASH_IN,1223.9,C4058,9012.42,9775.65,M4058,14671.62,3930.93,0
10,CASH_OUT,8102.59,C4059,15171.1,17201.0,M4059,18244.05,12294.75,0
740,TRANSFER,4817.95,C4060,10922.89,2407.3,M4060,7762.37,19873.84,0
265,CASH_IN,4511.73,C4061,13029.52,18198.82,M4061,10291.97,7305.75,0
438,PAYMENT,4244.76,C4062,10333.53,16928.82,M4062,9347.85,11047.58,0
247,DEBIT,5097.02,C4063,19837.49,14165.54,M4063,18555.04,6557.09,0
667,CASH_IN,9451.06,C4064,1092.43,16357.75,M4064,15386.61,17538.97,0
546,TRANSFER,5486.56,C4065,9820.9,10876.31,M4065,16628.84,17292.05,0
499,CASH_IN,9532.24,C4066,1828.33,13503.25,M4066,2661.97,3575.47,0
129,CASH_OUT,1811.1,C4067,3195.71,11211.96,M4067,15836.93,17998.98,0
672,CASH_IN,7244.12,C4068,7660.77,7108.57,M4068,8659.58,3030.17,0
601,PAYMENT,8124.27,C4069,3110.8,11377.22,M4069,466.77,1908.8,0
605,CASH_IN,6794.5,C4070,19273.74,5149.31,M4070,1201.77,13058.69,0
327,DEBIT,6073.15,C4071,18935.8,8805.58,M4071,13558.16,7718.08,0
404,CASH_IN,5652.48,C4072,6722.19,5615.51,M4072,7440.25,10614.81,0
629,CASH_OUT,8610.7,C4073,12794.95,2457.76,M4073,17362.31,13051.42,0
606,CASH_IN,8218.25,C4074,10675.07,6437.24,M4074,14685.46,1056.74,0
675,PAYMENT,1231.66,C4075,16311.74,17039.74,M4075,433.6,5859.06,0
611,TRANSFER,8487.39,C4076,12548.91,7621.62,M4076,13737.77,9218.13,0
625,CASH_IN,4146.55,C4077,5.05,14960.07,M4077,3847.05,5331.75,0
359,CASH_IN,2544.43,C4078,15263.49,3503.96,M4078,8451.65,979.43,0
603,DEBIT,8698.99,C4079,14936.96,8488.38,M4079,12494.7,1733.53,0
718,PAYMENT,4325.93,C4080,10194.45,2297.12,M4080,17454.36,16034.96,0
17,TRANSFER,8085.56,C4081,18058.38,2772.42,M4081,9121.96,18227.74,0
274,CASH_OUT,2641.4,C4082,18168.92,12348.73,M4082,16169.81,3044.67,0
685,CASH_IN,49.25,C4083,10478.23,12149.64,M4083,15659.31,4985.24,0
116,TRANSFER,4959.64,C4084,12159.76,4267.44,M4084,8290.77,13044.99,0
693,CASH_OUT,1011.28,C4085,19930.44,9488.46,M4085,10019.6,19085.44,0
91,PAYMENT,7546.22,C4086,5976.4,17266.12,M4086,14009.7,5991.79,0
82,PAYMENT,2767.99,C4087,6492.34,3484.03,M4087,622.97,17104.27,0
324,TRANSFER,4442.02,C4088,3655.48,384.21,M4088,17816.23,10120.49,0
114,CASH_OUT,879.47,C4089,17917.34,13039.9,M4089,15396.32,19131.17,0
58,PAYMENT,2873.73,C4090,14889.77,1069.96,M4090,4988.32,2725.17,0
154,TRANSFER,7817.09,C4091,2112.86,19598.8,M4091,19623.6,19473.45,0
404,PAYMENT,1524.36,C4092,19635.35,12192.41,M4092,3587.81,8819.57,0
628,PAYMENT,6475.12,C4093,14619.23,9407.93,M4093,18281.73,19058.77,0
266,PAYMENT,9175.08,C4094,17010.44,8599.85,M4094,6489.47,9173.8,0
315,DEBIT,6801.57,C4095,963.02,11461.41,M4095,15262.93,10601.64,0
715,CASH_OUT,8112.11,C4096,10099.22,1812.49,M4096,9127.53,16095.5,0
41,TRANSFER,1098.63,C4097,13971.97,18600.38,M4097,14729.35,14452.57,0
105,TRANSFER,2514.81,C4098,10858.93,12512.84,M4098,3115.66,12392.07,0
193,CASH_OUT,8946.44,C4099,13332.95,3679.57,M4099,5390.13,8339.6,0
401,CASH_OUT,7153.91,C4100,16357.48,11251.62,M4100,1997.16,15848.77,0
278,CASH_OUT,6399.14,C4101,7486.74,2665.13,M4101,17302.88,18964.57,0
354,CASH_OUT,6641.03,C4102,16973.37,351.05,M4102,5925.86,196.22,0
733,CASH_IN,4147.86,C4103,3258.32,12610.34,M4103,13889.52,11756.9,0
580,TRANSFER,455.12,C4104,5417.72,12969.67,M4104,16404.42,17319.62,0
709,CASH_IN,7846.57,C4105,866.91,11673.93,M4105,18028.36,13062.25,0
256,PAYMENT,6790.35,C4106,7288.54,3669.66,M4106,2125.94,16016.59,0
651,PAYMENT,4733.32,C4107,7598.19,12068.6,M4107,17860.3,17901.22,0
661,TRANSFER,8998.6,C4108,16105.41,1130.22,M4108,3945.06,15019.02,0
99,PAYMENT,3368.24,C4109,13062.61,12184.77,M4109,14738.04,14340.35,0
588,CASH_OUT,2950.27,C4110,8734.45,11080.34,M4110,14576.98,19294.92,0
282,CASH_IN,8729.24,C4111,13042.28,13105.1,M4111,170.06,17273.69,0
403,CASH_OUT,7971.91,C4112,1055.67,17909.51,M4112,4412.48,16307.56,0
109,PAYMENT,5154.65,C4113,3605.43,17007.16,M4113,9838.17,1728.07,0
700,CASH_IN,1316.04,C4114,12538.96,19613.08,M4114,8400.69,4780.6,0
199,CASH_OUT,2158.56,C4115,12827.34,19524.82,M4115,18371.47,11135.12,0
303,TRANSFER,6565.72,C4116,15482.69,15446.39,M4116,7194.82,14191.2,0
327,CASH_OUT,3856.56,C4117,8060.0,19128.39,M4117,18739.67,6064.3,0
154,PAYMENT,8366.37,C4118,14451.08,17345.68,M4118,9188.59,1866.56,0
552,CASH_IN,9500.05,C4119,13679.61,14551.65,M4119,19287.06,6221.98,0
645,TRANSFER,8058.31,C4120,19267.87,1507.69,M4120,14747.1,15420.58,0
405,CASH_IN,3781.68,C4121,4302.6,981.0,M4121,16586.69,17548.02,0
462,TRANSFER,7888.98,C4122,11033.59,16751.99,M4122,2097.54,18258.07,0
132,CASH_IN,3520.9,C4123,12035.29,9793.12,M4123,11722.83,7577.33,0
84,PAYMENT,1679.33,C4124,19972.96,16292.13,M4124,2854.01,7450.77,0
399,TRANSFER,343.6,C4125,4023.68,6258.37,M4125,5952.42,8134.15,0
628,DEBIT,3863.31,C4126,10464.36,7953.0,M4126,12471.31,7516.19,0
109,CASH_IN,9036.56,C4127,6923.71,14003.73,M4127,14524.51,13323.93,0
221,CASH_IN,2397.48,C4128,10517.86,18306.53,M4128,783.68,7166.47,0
553,CASH_OUT,2073.07,C4129,4642.57,1755.23,M4129,10618.87,406.88,0
368,TRANSFER,9698.51,C4130,952.25,17229.56,M4130,11306.28,8780.49,0
147,DEBIT,259.79,C4131,11451.31,15860.25,M4131,1576.56,4483.04,0
112,PAYMENT,7859.96,C4132,6717.09,6310.79,M4132,10013.76,576.14,0
615,CASH_OUT,3220.49,C4133,3638.83,7104.33,M4133,14276.85,9416.86,1
558,DEBIT,384.5,C4134,6478.71,929.23,M4134,1064.55,4119.09,0
494,TRANSFER,9178.85,C4135,985.6,314.81,M4135,15205.36,9054.84,0
505,DEBIT,1405.03,C4136,19008.84,9540.12,M4136,11528.53,5555.0,0
475,CASH_IN,5522.28,C4137,11622.96,1910.79,M4137,16664.54,12074.18,0
271,CASH_IN,2747.8,C4138,16295.37,3880.04,M4138,4361.25,19817.55,0
421,CASH_OUT,661.28,C4139,8462.36,16935.34,M4139,16665.47,10944.64,0
707,TRANSFER,508.73,C4140,18066.29,11420.57,M4140,1891.22,12937.92,0
367,TRANSFER,1164.41,C4141,9666.36,12672.65,M4141,8076.59,18385.52,0
280,DEBIT,722.96,C4142,11478.91,3749.59,M4142,3989.7,7480.01,0
283,CASH_OUT,7607.98,C4143,9835.88,16573.24,M4143,17520.42,3330.97,0
40,TRANSFER,4860.81,C4144,14665.57,17359.6,M4144,14098.4,5655.95,0
189,CASH_IN,3435.49,C4145,11333.12,10466.55,M4145,507.24,8055.9,0
164,DEBIT,4189.51,C4146,5431.98,18251.16,M4146,190.47,12900.35,0
536,PAYMENT,9290.18,C4147,2910.79,16896.57,M4147,5824.99,91.76,0
536,CASH_IN,9108.41,C4148,12122.49,14626.48,M4148,2865.66,17067.66,0
4,CASH_OUT,7159.61,C4149,9783.6,14681.52,M4149,12606.09,1521.88,0
290,TRANSFER,8847.98,C4150,1919.51,2107.87,M4150,13275.94,18013.1,0
433,CASH_IN,3203.28,C4151,7912.35,5416.72,M4151,18839.02,18988.69,0
471,PAYMENT,3817.28,C4152,10295.53,1336.94,M4152,19040.8,19802.06,0
181,PAYMENT,6140.98,C4153,16537.86,173.62,M4153,13177.93,16190.2,0
248,CASH_OUT,6240.02,C4154,1522.02,3166.19,M4154,113.5,2837.11,0
628,CASH_IN,4822.18,C4155,6969.91,17609.74,M4155,7179.96,14123.34,0
279,DEBIT,4012.57,C4156,16453.12,4797.48,M4156,10262.83,4066.43,0
581,CASH_IN,9861.94,C4157,12968.48,19403.08,M4157,9983.6,17942.56,0
254,PAYMENT,8213.03,C4158,5799.17,11945.82,M4158,12066.81,6332.12,1
181,CASH_OUT,4355.45,C4159,16906.7,4745.17,M4159,19211.03,6535.92,0
681,CASH_OUT,7275.65,C4160,9865.87,9942.62,M4160,17703.85,18353.07,0
509,DEBIT,2702.92,C4161,9967.04,4381.9,M4161,2178.16,264.62,0
700,CASH_OUT,1010.69,C4162,19531.75,19679.47,M4162,5319.61,3879.32,0
566,CASH_OUT,3530.79,C4163,18942.33,16945.3,M4163,16662.19,8438.65,0
326,CASH_OUT,4035.7,C4164,7170.65,524.78,M4164,16486.14,14014.43,0
357,CASH_OUT,175.21,C4165,2811.58,18955.52,M4165,5507.41,12951.32,0
650,CASH_OUT,8149.77,C4166,6513.33,14421.3,M4166,14611.76,13388.24,0
680,PAYMENT,3598.34,C4167,609.67,1647.63,M4167,13440.75,17600.44,0
391,CASH_IN,5808.38,C4168,415.36,13412.75,M4168,9470.48,2420.61,0
615,TRANSFER,748.89,C4169,7910.44,12938.53,M4169,4029.1,10443.23,0
85,CASH_OUT,1758.22,C4170,18820.4,4375.77,M4170,17772.86,14509.55,0
317,TRANSFER,8898.04,C4171,17427.15,15168.93,M4171,13557.02,12722.37,0
212,TRANSFER,6090.79,C4172,10228.86,1741.29,M4172,3379.86,8966.28,0
515,PAYMENT,9503.34,C4173,11304.53,9788.9,M4173,14096.05,342.29,0
384,CASH_OUT,9987.51,C4174,118.67,198.46,M4174,14828.67,1209.05,0
691,TRANSFER,3724.88,C4175,4310.02,19374.75,M4175,17737.61,2378.83,0
342,CASH_OUT,2995.04,C4176,495.48,15031.27,M4176,4456.79,6864.56,0
38,DEBIT,8584.98,C4177,15090.79,3177.04,M4177,19775.08,2353.07,0
511,DEBIT,9986.13,C4178,2912.92,6833.48,M4178,3067.87,8521.65,0
420,DEBIT,6300.12,C4179,17380.94,3211.25,M4179,12013.78,3572.84,0
169,TRANSFER,7953.46,C4180,12866.49,15332.35,M4180,13143.53,15583.32,0
343,DEBIT,7819.64,C4181,4588.37,1177.93,M4181,8379.06,17429.75,0
306,PAYMENT,3559.84,C4182,3154.41,16808.13,M4182,9500.75,7792.95,0
542,PAYMENT,5746.96,C4183,12552.49,18843.93,M4183,17818.2,10226.64,0
702,TRANSFER,8332.24,C4184,18016.74,13532.56,M4184,12905.48,19069.92,0
537,CASH_OUT,6884.26,C4185,14367.2,4259.31,M4185,9940.02,10710.16,0
112,CASH_IN,221.43,C4186,6970.93,7201.8,M4186,2566.99,19901.46,0
411,CASH_OUT,3373.69,C4187,11747.67,9544.8,M4187,146.75,2842.62,0
206,CASH_OUT,1453.31,C4188,6215.23,12092.5,M4188,2499.37,17244.53,0
185,CASH_OUT,2337.39,C4189,19982.99,13373.26,M4189,19123.69,9944.06,0
382,CASH_OUT,9055.84,C4190,14976.78,11084.29,M4190,15281.74,454.28,0
496,CASH_IN,378.56,C4191,12287.63,7026.28,M4191,19342.33,19444.46,0
379,DEBIT,2205.81,C4192,8465.18,17818.35,M4192,714.17,19300.96,0
47,CASH_OUT,3102.6,C4193,12363.05,1627.84,M4193,13604.41,7665.42,0
740,PAYMENT,6172.67,C4194,6832.32,9325.12,M4194,885.87,19082.84,0
551,TRANSFER,5345.68,C4195,577.3,15511.3,M4195,15641.13,2820.19,0
528,TRANSFER,2190.51,C4196,7901.77,1217.45,M4196,7619.0,13602.2,0
504,PAYMENT,1650.77,C4197,18609.62,14106.7,M4197,1915.31,3838.58,0
22,CASH_OUT,2375.61,C4198,12526.02,16394.23,M4198,11360.93,4932.94,0
213,CASH_IN,5030.27,C4199,1679.11,13216.63,M4199,5602.4,15586.75,0
310,DEBIT,2719.07,C4200,17699.87,258.74,M4200,13191.48,7547.16,0
661,TRANSFER,9476.55,C4201,5377.5,3602.74,M4201,13163.5,142.55,0
272,DEBIT,4644.01,C4202,4875.39,6842.26,M4202,14100.15,8284.77,0
571,CASH_IN,597.37,C4203,5941.82,4673.8,M4203,19849.3,4561.39,0
202,TRANSFER,7295.37,C4204,11544.04,19253.04,M4204,7733.95,13666.6,0
32,DEBIT,3295.16,C4205,10893.76,13031.88,M4205,9306.31,3888.97,0
443,CASH_IN,6538.35,C4206,9828.28,5939.42,M4206,16092.23,16845.07,0
162,DEBIT,2803.15,C4207,14350.74,18593.95,M4207,11567.4,5341.86,0
254,CASH_OUT,5711.73,C4208,6330.75,14811.88,M4208,745.14,7860.57,0
521,CASH_IN,7723.8,C4209,15641.29,5692.14,M4209,16861.57,5960.74,0
651,DEBIT,9280.81,C4210,3506.43,7577.63,M4210,1029.97,12878.47,0
480,CASH_OUT,2618.66,C4211,15652.42,3988.58,M4211,3416.4,2023.27,0
10,CASH_OUT,3355.22,C4212,13276.2,19421.48,M4212,2041.6,9561.99,0
726,CASH_IN,4648.02,C4213,13664.17,10345.93,M4213,1558.54,6689.1,0
505,PAYMENT,9272.48,C4214,9631.07,17921.13,M4214,513.7,17682.76,0
560,TRANSFER,9014.85,C4215,13340.03,6930.0,M4215,1100.55,1468.24,0
